old_name,new_name,note
WCAS_Science_English Language Learners_pct_met_standard_numeric,asmt_wcas_science_english_language_learners_pct_met,
WCAS_Science_Hispanic/ Latino of any race(s)_pct_met_standard_numeric,asmt_wcas_science_hispanic_latino_of_any_race_pct_met,
WCAS_Science_Homeless_pct_met_standard_numeric,asmt_wcas_science_homeless_pct_met,
WCAS_Science_Two Or More Races_pct_met_standard_numeric,asmt_wcas_science_two_or_more_races_pct_met,
ELPA_ELPA_Native Hawaiian/ Other Pacific Islander_pct_met_standard_numeric,asmt_elpa_native_hawaiian_other_pacific_pct_met,
SBAC_ELA_Foster Care_pct_met_standard_numeric,asmt_sbac_ela_foster_care_pct_met,
SBAC_Math_Foster Care_pct_met_standard_numeric,asmt_sbac_math_foster_care_pct_met,
SBAC_ELA_Gender X_pct_met_standard_numeric,asmt_sbac_ela_gender_x_pct_met,
SBAC_Math_Gender X_pct_met_standard_numeric,asmt_sbac_math_gender_x_pct_met,
WCAS_Science_Gender X_pct_met_standard_numeric,asmt_wcas_science_gender_x_pct_met,
WCAS_Science_Migrant_pct_met_standard_numeric,asmt_wcas_science_migrant_pct_met,
WCAS_Science_Native Hawaiian/ Other Pacific Islander_pct_met_standard_numeric,asmt_wcas_science_native_hawaiian_other_pacific_pct_met,
WIDAACC_WIDAACC_All Students_pct_met_standard_numeric,asmt_widaacc_all_pct_met,
SBAC_ELA_Military Parent_pct_met_standard_numeric,asmt_sbac_ela_military_parent_pct_met,
SBAC_Math_Military Parent_pct_met_standard_numeric,asmt_sbac_math_military_parent_pct_met,
EOC_Biology_All Students_pct_met_standard_numeric_nodat,asmt_eoc_biology_all_pct_met_exact,
EOC_Biology_Female_pct_met_standard_numeric_nodat,asmt_eoc_biology_female_pct_met_exact,
EOC_Biology_Non-English Language Learners_pct_met_standard_numeric_nodat,asmt_eoc_biology_non_english_language_learners_pct_met_exact,
EOC_Biology_Non-Foster Care_pct_met_standard_numeric_nodat,asmt_eoc_biology_non_foster_care_pct_met_exact,
EOC_Biology_Non-Homeless_pct_met_standard_numeric_nodat,asmt_eoc_biology_non_homeless_pct_met_exact,
EOC_Biology_Non-Low-Income_pct_met_standard_numeric_nodat,asmt_eoc_biology_non_low_income_pct_met_exact,
EOC_Biology_Non-Migrant_pct_met_standard_numeric_nodat,asmt_eoc_biology_non_migrant_pct_met_exact,
EOC_Biology_Non-Students with Disabilities_pct_met_standard_numeric_nodat,asmt_eoc_biology_students_without_disabilities_pct_met_exact,
EOC_Biology_Unknown_pct_met_standard_numeric_nodat,asmt_eoc_biology_unknown_pct_met_exact,
SBAC_ELA_All Students_pct_met_standard_numeric_nodat,asmt_sbac_ela_all_pct_met_exact,
SBAC_ELA_Female_pct_met_standard_numeric_nodat,asmt_sbac_ela_female_pct_met_exact,
SBAC_ELA_Low-Income_pct_met_standard_numeric_nodat,asmt_sbac_ela_low_income_pct_met_exact,
SBAC_ELA_Male_pct_met_standard_numeric_nodat,asmt_sbac_ela_male_pct_met_exact,
SBAC_ELA_Non-English Language Learners_pct_met_standard_numeric_nodat,asmt_sbac_ela_non_english_language_learners_pct_met_exact,
SBAC_ELA_Non-Foster Care_pct_met_standard_numeric_nodat,asmt_sbac_ela_non_foster_care_pct_met_exact,
SBAC_ELA_Non-Homeless_pct_met_standard_numeric_nodat,asmt_sbac_ela_non_homeless_pct_met_exact,
SBAC_ELA_Non-Low-Income_pct_met_standard_numeric_nodat,asmt_sbac_ela_non_low_income_pct_met_exact,
SBAC_ELA_Non-Migrant_pct_met_standard_numeric_nodat,asmt_sbac_ela_non_migrant_pct_met_exact,
SBAC_ELA_Non-Section 504_pct_met_standard_numeric_nodat,asmt_sbac_ela_non_section_504_pct_met_exact,
SBAC_ELA_Non-Students with Disabilities_pct_met_standard_numeric_nodat,asmt_sbac_ela_students_without_disabilities_pct_met_exact,
SBAC_ELA_Section 504_pct_met_standard_numeric_nodat,asmt_sbac_ela_section_504_pct_met_exact,
SBAC_ELA_Unknown_pct_met_standard_numeric_nodat,asmt_sbac_ela_unknown_pct_met_exact,
SBAC_ELA_White_pct_met_standard_numeric_nodat,asmt_sbac_ela_white_pct_met_exact,
SBAC_Math_All Students_pct_met_standard_numeric_nodat,asmt_sbac_math_all_pct_met_exact,
SBAC_Math_Female_pct_met_standard_numeric_nodat,asmt_sbac_math_female_pct_met_exact,
SBAC_Math_Low-Income_pct_met_standard_numeric_nodat,asmt_sbac_math_low_income_pct_met_exact,
SBAC_Math_Male_pct_met_standard_numeric_nodat,asmt_sbac_math_male_pct_met_exact,
SBAC_Math_Non-English Language Learners_pct_met_standard_numeric_nodat,asmt_sbac_math_non_english_language_learners_pct_met_exact,
SBAC_Math_Non-Foster Care_pct_met_standard_numeric_nodat,asmt_sbac_math_non_foster_care_pct_met_exact,
SBAC_Math_Non-Homeless_pct_met_standard_numeric_nodat,asmt_sbac_math_non_homeless_pct_met_exact,
SBAC_Math_Non-Low-Income_pct_met_standard_numeric_nodat,asmt_sbac_math_non_low_income_pct_met_exact,
SBAC_Math_Non-Migrant_pct_met_standard_numeric_nodat,asmt_sbac_math_non_migrant_pct_met_exact,
SBAC_Math_Non-Section 504_pct_met_standard_numeric_nodat,asmt_sbac_math_non_section_504_pct_met_exact,
SBAC_Math_Non-Students with Disabilities_pct_met_standard_numeric_nodat,asmt_sbac_math_students_without_disabilities_pct_met_exact,
SBAC_Math_Section 504_pct_met_standard_numeric_nodat,asmt_sbac_math_section_504_pct_met_exact,
SBAC_Math_Unknown_pct_met_standard_numeric_nodat,asmt_sbac_math_unknown_pct_met_exact,
SBAC_Math_White_pct_met_standard_numeric_nodat,asmt_sbac_math_white_pct_met_exact,
MSPHSPE_Science_All Students_pct_met_standard_numeric_nodat,asmt_msphspe_science_all_pct_met_exact,
MSPHSPE_Science_Asian_pct_met_standard_numeric_nodat,asmt_msphspe_science_asian_pct_met_exact,
MSPHSPE_Science_Black/ African American_pct_met_standard_numeric_nodat,asmt_msphspe_science_black_african_american_pct_met_exact,
MSPHSPE_Science_Female_pct_met_standard_numeric_nodat,asmt_msphspe_science_female_pct_met_exact,
MSPHSPE_Science_Low-Income_pct_met_standard_numeric_nodat,asmt_msphspe_science_low_income_pct_met_exact,
MSPHSPE_Science_Male_pct_met_standard_numeric_nodat,asmt_msphspe_science_male_pct_met_exact,
MSPHSPE_Science_Non-English Language Learners_pct_met_standard_numeric_nodat,asmt_msphspe_science_non_english_language_learners_pct_met_exact,
MSPHSPE_Science_Non-Foster Care_pct_met_standard_numeric_nodat,asmt_msphspe_science_non_foster_care_pct_met_exact,
MSPHSPE_Science_Non-Homeless_pct_met_standard_numeric_nodat,asmt_msphspe_science_non_homeless_pct_met_exact,
MSPHSPE_Science_Non-Low-Income_pct_met_standard_numeric_nodat,asmt_msphspe_science_non_low_income_pct_met_exact,
MSPHSPE_Science_Non-Migrant_pct_met_standard_numeric_nodat,asmt_msphspe_science_non_migrant_pct_met_exact,
MSPHSPE_Science_Non-Section 504_pct_met_standard_numeric_nodat,asmt_msphspe_science_non_section_504_pct_met_exact,
MSPHSPE_Science_Non-Students with Disabilities_pct_met_standard_numeric_nodat,asmt_msphspe_science_students_without_disabilities_pct_met_exact,
MSPHSPE_Science_Students with Disabilities_pct_met_standard_numeric_nodat,asmt_msphspe_science_students_with_disabilities_pct_met_exact,
MSPHSPE_Science_Unknown_pct_met_standard_numeric_nodat,asmt_msphspe_science_unknown_pct_met_exact,
MSPHSPE_Science_White_pct_met_standard_numeric_nodat,asmt_msphspe_science_white_pct_met_exact,
SBAC_ELA_Asian_pct_met_standard_numeric_nodat,asmt_sbac_ela_asian_pct_met_exact,
SBAC_ELA_Black/ African American_pct_met_standard_numeric_nodat,asmt_sbac_ela_black_african_american_pct_met_exact,
SBAC_ELA_English Language Learners_pct_met_standard_numeric_nodat,asmt_sbac_ela_english_language_learners_pct_met_exact,
SBAC_ELA_Hispanic/ Latino of any race(s)_pct_met_standard_numeric_nodat,asmt_sbac_ela_hispanic_latino_of_any_race_pct_met_exact,
SBAC_ELA_Students with Disabilities_pct_met_standard_numeric_nodat,asmt_sbac_ela_students_with_disabilities_pct_met_exact,
SBAC_ELA_Two Or More Races_pct_met_standard_numeric_nodat,asmt_sbac_ela_two_or_more_races_pct_met_exact,
SBAC_Math_Asian_pct_met_standard_numeric_nodat,asmt_sbac_math_asian_pct_met_exact,
SBAC_Math_Black/ African American_pct_met_standard_numeric_nodat,asmt_sbac_math_black_african_american_pct_met_exact,
SBAC_Math_English Language Learners_pct_met_standard_numeric_nodat,asmt_sbac_math_english_language_learners_pct_met_exact,
SBAC_Math_Hispanic/ Latino of any race(s)_pct_met_standard_numeric_nodat,asmt_sbac_math_hispanic_latino_of_any_race_pct_met_exact,
SBAC_Math_Students with Disabilities_pct_met_standard_numeric_nodat,asmt_sbac_math_students_with_disabilities_pct_met_exact,
SBAC_Math_Two Or More Races_pct_met_standard_numeric_nodat,asmt_sbac_math_two_or_more_races_pct_met_exact,
EOC_Biology_Asian_pct_met_standard_numeric_nodat,asmt_eoc_biology_asian_pct_met_exact,
EOC_Biology_Black/ African American_pct_met_standard_numeric_nodat,asmt_eoc_biology_black_african_american_pct_met_exact,
EOC_Biology_English Language Learners_pct_met_standard_numeric_nodat,asmt_eoc_biology_english_language_learners_pct_met_exact,
EOC_Biology_Hispanic/ Latino of any race(s)_pct_met_standard_numeric_nodat,asmt_eoc_biology_hispanic_latino_of_any_race_pct_met_exact,
EOC_Biology_Homeless_pct_met_standard_numeric_nodat,asmt_eoc_biology_homeless_pct_met_exact,
EOC_Biology_Low-Income_pct_met_standard_numeric_nodat,asmt_eoc_biology_low_income_pct_met_exact,
EOC_Biology_Male_pct_met_standard_numeric_nodat,asmt_eoc_biology_male_pct_met_exact,
EOC_Biology_Non-Section 504_pct_met_standard_numeric_nodat,asmt_eoc_biology_non_section_504_pct_met_exact,
MSPHSPE_Science_English Language Learners_pct_met_standard_numeric_nodat,asmt_msphspe_science_english_language_learners_pct_met_exact,
SBAC_Math_Homeless_pct_met_standard_numeric_nodat,asmt_sbac_math_homeless_pct_met_exact,
MSPHSPE_Science_Hispanic/ Latino of any race(s)_pct_met_standard_numeric_nodat,asmt_msphspe_science_hispanic_latino_of_any_race_pct_met_exact,
MSPHSPE_Science_Two Or More Races_pct_met_standard_numeric_nodat,asmt_msphspe_science_two_or_more_races_pct_met_exact,
EOC_Biology_Students with Disabilities_pct_met_standard_numeric_nodat,asmt_eoc_biology_students_with_disabilities_pct_met_exact,
EOC_Biology_White_pct_met_standard_numeric_nodat,asmt_eoc_biology_white_pct_met_exact,
SBAC_ELA_Homeless_pct_met_standard_numeric_nodat,asmt_sbac_ela_homeless_pct_met_exact,
MSPHSPE_Science_Section 504_pct_met_standard_numeric_nodat,asmt_msphspe_science_section_504_pct_met_exact,
EOC_Biology_Section 504_pct_met_standard_numeric_nodat,asmt_eoc_biology_section_504_pct_met_exact,
EOC_Biology_Two Or More Races_pct_met_standard_numeric_nodat,asmt_eoc_biology_two_or_more_races_pct_met_exact,
MSPHSPE_Science_Homeless_pct_met_standard_numeric_nodat,asmt_msphspe_science_homeless_pct_met_exact,
AIM_ELA_All Students_pct_met_standard_numeric_nodat,asmt_aim_ela_all_pct_met_exact,
AIM_ELA_Non-English Language Learners_pct_met_standard_numeric_nodat,asmt_aim_ela_non_english_language_learners_pct_met_exact,
AIM_ELA_Non-Foster Care_pct_met_standard_numeric_nodat,asmt_aim_ela_non_foster_care_pct_met_exact,
AIM_ELA_Non-Homeless_pct_met_standard_numeric_nodat,asmt_aim_ela_non_homeless_pct_met_exact,
AIM_ELA_Non-Low-Income_pct_met_standard_numeric_nodat,asmt_aim_ela_non_low_income_pct_met_exact,
AIM_ELA_Non-Migrant_pct_met_standard_numeric_nodat,asmt_aim_ela_non_migrant_pct_met_exact,
AIM_ELA_Non-Section 504_pct_met_standard_numeric_nodat,asmt_aim_ela_non_section_504_pct_met_exact,
AIM_ELA_Students with Disabilities_pct_met_standard_numeric_nodat,asmt_aim_ela_students_with_disabilities_pct_met_exact,
AIM_ELA_Unknown_pct_met_standard_numeric_nodat,asmt_aim_ela_unknown_pct_met_exact,
AIM_ELA_White_pct_met_standard_numeric_nodat,asmt_aim_ela_white_pct_met_exact,
AIM_Math_All Students_pct_met_standard_numeric_nodat,asmt_aim_math_all_pct_met_exact,
AIM_Math_Non-English Language Learners_pct_met_standard_numeric_nodat,asmt_aim_math_non_english_language_learners_pct_met_exact,
AIM_Math_Non-Foster Care_pct_met_standard_numeric_nodat,asmt_aim_math_non_foster_care_pct_met_exact,
AIM_Math_Non-Homeless_pct_met_standard_numeric_nodat,asmt_aim_math_non_homeless_pct_met_exact,
AIM_Math_Non-Low-Income_pct_met_standard_numeric_nodat,asmt_aim_math_non_low_income_pct_met_exact,
AIM_Math_Non-Migrant_pct_met_standard_numeric_nodat,asmt_aim_math_non_migrant_pct_met_exact,
AIM_Math_Non-Section 504_pct_met_standard_numeric_nodat,asmt_aim_math_non_section_504_pct_met_exact,
AIM_Math_Students with Disabilities_pct_met_standard_numeric_nodat,asmt_aim_math_students_with_disabilities_pct_met_exact,
AIM_Math_Unknown_pct_met_standard_numeric_nodat,asmt_aim_math_unknown_pct_met_exact,
AIM_Math_White_pct_met_standard_numeric_nodat,asmt_aim_math_white_pct_met_exact,
SBAC_ELA_American Indian/ Alaskan Native_pct_met_standard_numeric_nodat,asmt_sbac_ela_american_indian_alaskan_native_pct_met_exact,
SBAC_ELA_Native Hawaiian/ Other Pacific Islander_pct_met_standard_numeric_nodat,asmt_sbac_ela_native_hawaiian_other_pacific_pct_met_exact,
SBAC_Math_American Indian/ Alaskan Native_pct_met_standard_numeric_nodat,asmt_sbac_math_american_indian_alaskan_native_pct_met_exact,
SBAC_Math_Native Hawaiian/ Other Pacific Islander_pct_met_standard_numeric_nodat,asmt_sbac_math_native_hawaiian_other_pacific_pct_met_exact,
AIM_ELA_English Language Learners_pct_met_standard_numeric_nodat,asmt_aim_ela_english_language_learners_pct_met_exact,
AIM_ELA_Low-Income_pct_met_standard_numeric_nodat,asmt_aim_ela_low_income_pct_met_exact,
AIM_Math_English Language Learners_pct_met_standard_numeric_nodat,asmt_aim_math_english_language_learners_pct_met_exact,
AIM_Math_Low-Income_pct_met_standard_numeric_nodat,asmt_aim_math_low_income_pct_met_exact,
AIM_ELA_Asian_pct_met_standard_numeric_nodat,asmt_aim_ela_asian_pct_met_exact,
AIM_ELA_Male_pct_met_standard_numeric_nodat,asmt_aim_ela_male_pct_met_exact,
AIM_Math_Asian_pct_met_standard_numeric_nodat,asmt_aim_math_asian_pct_met_exact,
AIM_Math_Male_pct_met_standard_numeric_nodat,asmt_aim_math_male_pct_met_exact,
ELPA_ELPA_All Students_pct_met_standard_numeric_nodat,asmt_elpa_all_pct_met_exact,
ELPA_ELPA_Asian_pct_met_standard_numeric_nodat,asmt_elpa_asian_pct_met_exact,
ELPA_ELPA_English Language Learners_pct_met_standard_numeric_nodat,asmt_elpa_english_language_learners_pct_met_exact,
ELPA_ELPA_Female_pct_met_standard_numeric_nodat,asmt_elpa_female_pct_met_exact,
ELPA_ELPA_Low-Income_pct_met_standard_numeric_nodat,asmt_elpa_low_income_pct_met_exact,
ELPA_ELPA_Male_pct_met_standard_numeric_nodat,asmt_elpa_male_pct_met_exact,
ELPA_ELPA_Non-Foster Care_pct_met_standard_numeric_nodat,asmt_elpa_non_foster_care_pct_met_exact,
ELPA_ELPA_Non-Homeless_pct_met_standard_numeric_nodat,asmt_elpa_non_homeless_pct_met_exact,
ELPA_ELPA_Non-Migrant_pct_met_standard_numeric_nodat,asmt_elpa_non_migrant_pct_met_exact,
ELPA_ELPA_Non-Section 504_pct_met_standard_numeric_nodat,asmt_elpa_non_section_504_pct_met_exact,
ELPA_ELPA_Non-Students with Disabilities_pct_met_standard_numeric_nodat,asmt_elpa_students_without_disabilities_pct_met_exact,
ELPA_ELPA_Unknown_pct_met_standard_numeric_nodat,asmt_elpa_unknown_pct_met_exact,
ELPA_ELPA_Black/ African American_pct_met_standard_numeric_nodat,asmt_elpa_black_african_american_pct_met_exact,
ELPA_ELPA_Hispanic/ Latino of any race(s)_pct_met_standard_numeric_nodat,asmt_elpa_hispanic_latino_of_any_race_pct_met_exact,
ELPA_ELPA_Homeless_pct_met_standard_numeric_nodat,asmt_elpa_homeless_pct_met_exact,
ELPA_ELPA_Migrant_pct_met_standard_numeric_nodat,asmt_elpa_migrant_pct_met_exact,
ELPA_ELPA_Non-Low-Income_pct_met_standard_numeric_nodat,asmt_elpa_non_low_income_pct_met_exact,
ELPA_ELPA_White_pct_met_standard_numeric_nodat,asmt_elpa_white_pct_met_exact,
ELPA_ELPA_Students with Disabilities_pct_met_standard_numeric_nodat,asmt_elpa_students_with_disabilities_pct_met_exact,
ELPA_ELPA_Two Or More Races_pct_met_standard_numeric_nodat,asmt_elpa_two_or_more_races_pct_met_exact,
ELPA_ELPA_Non-English Language Learners_pct_met_standard_numeric_nodat,asmt_elpa_non_english_language_learners_pct_met_exact,
SBAC_Math_Non-Military Parent_pct_met_standard_numeric_nodat,asmt_sbac_math_non_military_parent_pct_met_exact,
ELPA_ELPA_Non-Military Parent_pct_met_standard_numeric_nodat,asmt_elpa_non_military_parent_pct_met_exact,
MSPHSPE_Science_Non-Military Parent_pct_met_standard_numeric_nodat,asmt_msphspe_science_non_military_parent_pct_met_exact,
SBAC_ELA_Non-Military Parent_pct_met_standard_numeric_nodat,asmt_sbac_ela_non_military_parent_pct_met_exact,
ELPA_ELPA_Military Parent_pct_met_standard_numeric_nodat,asmt_elpa_military_parent_pct_met_exact,
EOC_Biology_Non-Military Parent_pct_met_standard_numeric_nodat,asmt_eoc_biology_non_military_parent_pct_met_exact,
AIM_ELA_Non-Military Parent_pct_met_standard_numeric_nodat,asmt_aim_ela_non_military_parent_pct_met_exact,
AIM_Math_Non-Military Parent_pct_met_standard_numeric_nodat,asmt_aim_math_non_military_parent_pct_met_exact,
WCAS_Science_All Students_pct_met_standard_numeric_nodat,asmt_wcas_science_all_pct_met_exact,
WCAS_Science_Female_pct_met_standard_numeric_nodat,asmt_wcas_science_female_pct_met_exact,
WCAS_Science_Non-English Language Learners_pct_met_standard_numeric_nodat,asmt_wcas_science_non_english_language_learners_pct_met_exact,
WCAS_Science_Non-Foster Care_pct_met_standard_numeric_nodat,asmt_wcas_science_non_foster_care_pct_met_exact,
WCAS_Science_Non-Homeless_pct_met_standard_numeric_nodat,asmt_wcas_science_non_homeless_pct_met_exact,
WCAS_Science_Non-Low-Income_pct_met_standard_numeric_nodat,asmt_wcas_science_non_low_income_pct_met_exact,
WCAS_Science_Non-Migrant_pct_met_standard_numeric_nodat,asmt_wcas_science_non_migrant_pct_met_exact,
WCAS_Science_Non-Military Parent_pct_met_standard_numeric_nodat,asmt_wcas_science_non_military_parent_pct_met_exact,
WCAS_Science_Non-Section 504_pct_met_standard_numeric_nodat,asmt_wcas_science_non_section_504_pct_met_exact,
WCAS_Science_Non-Students with Disabilities_pct_met_standard_numeric_nodat,asmt_wcas_science_students_without_disabilities_pct_met_exact,
WCAS_Science_White_pct_met_standard_numeric_nodat,asmt_wcas_science_white_pct_met_exact,
WCAS_Science_Asian_pct_met_standard_numeric_nodat,asmt_wcas_science_asian_pct_met_exact,
WCAS_Science_Black/ African American_pct_met_standard_numeric_nodat,asmt_wcas_science_black_african_american_pct_met_exact,
WCAS_Science_Low-Income_pct_met_standard_numeric_nodat,asmt_wcas_science_low_income_pct_met_exact,
WCAS_Science_Male_pct_met_standard_numeric_nodat,asmt_wcas_science_male_pct_met_exact,
WCAS_Science_Section 504_pct_met_standard_numeric_nodat,asmt_wcas_science_section_504_pct_met_exact,
WCAS_Science_Students with Disabilities_pct_met_standard_numeric_nodat,asmt_wcas_science_students_with_disabilities_pct_met_exact,
WCAS_Science_English Language Learners_pct_met_standard_numeric_nodat,asmt_wcas_science_english_language_learners_pct_met_exact,
WCAS_Science_Hispanic/ Latino of any race(s)_pct_met_standard_numeric_nodat,asmt_wcas_science_hispanic_latino_of_any_race_pct_met_exact,
WCAS_Science_Homeless_pct_met_standard_numeric_nodat,asmt_wcas_science_homeless_pct_met_exact,
WCAS_Science_Two Or More Races_pct_met_standard_numeric_nodat,asmt_wcas_science_two_or_more_races_pct_met_exact,
ELPA_ELPA_Native Hawaiian/ Other Pacific Islander_pct_met_standard_numeric_nodat,asmt_elpa_native_hawaiian_other_pacific_pct_met_exact,
SBAC_ELA_Foster Care_pct_met_standard_numeric_nodat,asmt_sbac_ela_foster_care_pct_met_exact,
SBAC_Math_Foster Care_pct_met_standard_numeric_nodat,asmt_sbac_math_foster_care_pct_met_exact,
SBAC_ELA_Gender X_pct_met_standard_numeric_nodat,asmt_sbac_ela_gender_x_pct_met_exact,
SBAC_Math_Gender X_pct_met_standard_numeric_nodat,asmt_sbac_math_gender_x_pct_met_exact,
WCAS_Science_Gender X_pct_met_standard_numeric_nodat,asmt_wcas_science_gender_x_pct_met_exact,
WCAS_Science_Migrant_pct_met_standard_numeric_nodat,asmt_wcas_science_migrant_pct_met_exact,
WCAS_Science_Native Hawaiian/ Other Pacific Islander_pct_met_standard_numeric_nodat,asmt_wcas_science_native_hawaiian_other_pacific_pct_met_exact,
WIDAACC_WIDAACC_All Students_pct_met_standard_numeric_nodat,asmt_widaacc_all_pct_met_exact,
SBAC_ELA_Military Parent_pct_met_standard_numeric_nodat,asmt_sbac_ela_military_parent_pct_met_exact,
SBAC_Math_Military Parent_pct_met_standard_numeric_nodat,asmt_sbac_math_military_parent_pct_met_exact,
at_or_after_2021,at_or_after_2021,
log_enrollment,enroll_log_total,
num_students_normalized,enroll_total_normalized,
class_of_normalized,class_of_normalized,
school_code_normalized,school_code_normalized,
ms_assignment_code_normalized,ms_assignment_code_normalized,
class_teacher_exp_50pctile_normalized,staff_class_teacher_exp_p50_normalized,
pct_class_teacher_ge_bachelors,staff_class_teacher_pct_ge_bachelors,
pct_class_teacher_gt_bachelors,staff_class_teacher_pct_gt_bachelors,
class_teacher_fte_per_pupil,staff_class_teacher_fte_per_pupil,
asst_principal_fte_per_pupil,staff_asst_principal_fte_per_pupil,
other_teacher_fte_per_pupil,staff_other_teacher_fte_per_pupil,
dual_credit_All Students_percent,sqss_dual_credit_all_pct,
ninth_grade_on_track_All Students_percent,sqss_ninth_grade_on_track_all_pct,
attendance_All Students_percent,sqss_attendance_all_pct,
dual_credit_English Language Learners_percent,sqss_dual_credit_english_language_learners_pct,
dual_credit_Non-English Language Learners_percent,sqss_dual_credit_non_english_language_learners_pct,
ninth_grade_on_track_English Language Learners_percent,sqss_ninth_grade_on_track_english_language_learners_pct,
dual_credit_Black/ African American_percent,sqss_dual_credit_black_african_american_pct,merged spelling variants
attendance_English Language Learners_percent,sqss_attendance_english_language_learners_pct,
ninth_grade_on_track_Non-English Language Learners_percent,sqss_ninth_grade_on_track_non_english_language_learners_pct,
attendance_Non-English Language Learners_percent,sqss_attendance_non_english_language_learners_pct,
dual_credit_American Indian/ Alaskan Native_percent,sqss_dual_credit_american_indian_alaskan_native_pct,merged spelling variants
attendance_American Indian/ Alaskan Native_percent,sqss_attendance_american_indian_alaskan_native_pct,merged spelling variants
dual_credit_Asian_percent,sqss_dual_credit_asian_pct,
ninth_grade_on_track_Asian_percent,sqss_ninth_grade_on_track_asian_pct,
attendance_Asian_percent,sqss_attendance_asian_pct,
ninth_grade_on_track_Black/ African American_percent,sqss_ninth_grade_on_track_black_african_american_pct,merged spelling variants
attendance_Black/ African American_percent,sqss_attendance_black_african_american_pct,merged spelling variants
dual_credit_Hispanic/ Latino of any race(s)_percent,sqss_dual_credit_hispanic_latino_of_any_race_pct,merged spelling variants
ninth_grade_on_track_Hispanic/ Latino of any race(s)_percent,sqss_ninth_grade_on_track_hispanic_latino_of_any_race_pct,merged spelling variants
attendance_Hispanic/ Latino of any race(s)_percent,sqss_attendance_hispanic_latino_of_any_race_pct,merged spelling variants
dual_credit_Male_percent,sqss_dual_credit_male_pct,
dual_credit_Non-Highly Capable_percent,sqss_dual_credit_non_highly_capable_pct,
dual_credit_Native Hawaiian/ Other Pacific Islander_percent,sqss_dual_credit_native_hawaiian_other_pacific_pct,merged spelling variants
dual_credit_Two or More Races_percent,sqss_dual_credit_two_or_more_races_pct,
attendance_Native Hawaiian/ Other Pacific Islander_percent,sqss_attendance_native_hawaiian_other_pacific_pct,merged spelling variants
ninth_grade_on_track_Two or More Races_percent,sqss_ninth_grade_on_track_two_or_more_races_pct,
attendance_Two or More Races_percent,sqss_attendance_two_or_more_races_pct,
dual_credit_White_percent,sqss_dual_credit_white_pct,
ninth_grade_on_track_White_percent,sqss_ninth_grade_on_track_white_pct,
attendance_White_percent,sqss_attendance_white_pct,
dual_credit_Non-Foster Care_percent,sqss_dual_credit_non_foster_care_pct,
ninth_grade_on_track_Non-Foster Care_percent,sqss_ninth_grade_on_track_non_foster_care_pct,
attendance_Non-Foster Care_percent,sqss_attendance_non_foster_care_pct,
dual_credit_Homeless_percent,sqss_dual_credit_homeless_pct,
dual_credit_Non-Homeless_percent,sqss_dual_credit_non_homeless_pct,
dual_credit_Female_percent,sqss_dual_credit_female_pct,
ninth_grade_on_track_Female_percent,sqss_ninth_grade_on_track_female_pct,
attendance_Female_percent,sqss_attendance_female_pct,
ninth_grade_on_track_Male_percent,sqss_ninth_grade_on_track_male_pct,
attendance_Male_percent,sqss_attendance_male_pct,
dual_credit_Highly Capable_percent,sqss_dual_credit_highly_capable_pct,
ninth_grade_on_track_Highly Capable_percent,sqss_ninth_grade_on_track_highly_capable_pct,
attendance_Highly Capable_percent,sqss_attendance_highly_capable_pct,
ninth_grade_on_track_Non-Highly Capable_percent,sqss_ninth_grade_on_track_non_highly_capable_pct,
attendance_Non-Highly Capable_percent,sqss_attendance_non_highly_capable_pct,
ninth_grade_on_track_Homeless_percent,sqss_ninth_grade_on_track_homeless_pct,
attendance_Homeless_percent,sqss_attendance_homeless_pct,
dual_credit_Low-Income_percent,sqss_dual_credit_low_income_pct,merged spelling variants
dual_credit_Non-Low Income_percent,sqss_dual_credit_non_low_income_pct,
dual_credit_Non Migrant_percent,sqss_dual_credit_non_migrant_pct,merged spelling variants
ninth_grade_on_track_Non-Homeless_percent,sqss_ninth_grade_on_track_non_homeless_pct,
attendance_Non-Homeless_percent,sqss_attendance_non_homeless_pct,
ninth_grade_on_track_Low-Income_percent,sqss_ninth_grade_on_track_low_income_pct,merged spelling variants
attendance_Low-Income_percent,sqss_attendance_low_income_pct,merged spelling variants
ninth_grade_on_track_Non-Low Income_percent,sqss_ninth_grade_on_track_non_low_income_pct,
attendance_Non-Low Income_percent,sqss_attendance_non_low_income_pct,
dual_credit_Migrant_percent,sqss_dual_credit_migrant_pct,
attendance_Migrant_percent,sqss_attendance_migrant_pct,
ninth_grade_on_track_Non Migrant_percent,sqss_ninth_grade_on_track_non_migrant_pct,merged spelling variants
attendance_Non Migrant_percent,sqss_attendance_non_migrant_pct,merged spelling variants
dual_credit_Non Military Parent_percent,sqss_dual_credit_non_military_parent_pct,merged spelling variants
ninth_grade_on_track_Non Military Parent_percent,sqss_ninth_grade_on_track_non_military_parent_pct,merged spelling variants
attendance_Non Military Parent_percent,sqss_attendance_non_military_parent_pct,merged spelling variants
dual_credit_Section 504_percent,sqss_dual_credit_section_504_pct,
dual_credit_Students without Disabilities_percent,sqss_dual_credit_students_without_disabilities_pct,
dual_credit_Non Section 504_percent,sqss_dual_credit_non_section_504_pct,merged spelling variants
ninth_grade_on_track_Non Section 504_percent,sqss_ninth_grade_on_track_non_section_504_pct,merged spelling variants
attendance_Non Section 504_percent,sqss_attendance_non_section_504_pct,merged spelling variants
